listing_id,nb_reviews,neg_proprete,pct_proprete,neg_bruit,pct_bruit,neg_confort_literie,pct_confort_literie,neg_temperature,pct_temperature,neg_accueil,pct_accueil
815130734745583614,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
815217882927424377,35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
815740417962609132,65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
815920237488566780,8,1,12.5,0,0.0,0,0.0,0,0.0,0,0.0
816034724786925722,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
816448082367650950,72,0,0.0,1,1.4,2,2.8,0,0.0,0,0.0
816495666075202124,12,0,0.0,1,8.3,0,0.0,0,0.0,0,0.0
816520207183586738,25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
816629036422176710,37,4,10.8,1,2.7,0,0.0,0,0.0,0,0.0
816700898715354887,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
817174596557548938,21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
817414553979608610,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
817425274764640947,84,2,2.4,1,1.2,1,1.2,0,0.0,0,0.0
817995240809061971,62,1,1.6,1,1.6,1,1.6,0,0.0,0,0.0
818065582487133734,19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
818184571235831208,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
818569302497189533,50,1,2.0,4,8.0,2,4.0,0,0.0,0,0.0
818707586871909179,31,0,0.0,0,0.0,1,3.2,0,0.0,0,0.0
818892210854094963,99,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
819260769116821458,214,4,1.9,21,9.8,5,2.3,4,1.9,0,0.0
819332318547760331,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
819986900127105411,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
820231481375614661,54,0,0.0,1,1.9,2,3.7,0,0.0,0,0.0
820249099255942122,22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
820284637612551071,81,0,0.0,1,1.2,0,0.0,0,0.0,0,0.0
820869660047951931,5,0,0.0,0,0.0,1,20.0,0,0.0,0,0.0
821071190523920508,89,2,2.2,0,0.0,1,1.1,1,1.1,0,0.0
821089557274012513,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
821424401493424437,80,1,1.2,3,3.8,3,3.8,1,1.2,0,0.0
821478665894212745,26,0,0.0,2,7.7,0,0.0,0,0.0,0,0.0
822260661915576079,27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
822299407432259732,148,1,0.7,0,0.0,1,0.7,0,0.0,0,0.0
822353587748047968,8,1,12.5,0,0.0,0,0.0,0,0.0,0,0.0
822528260529599796,16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
823407237077582261,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
823903189437958330,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
824408586310152791,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
824518908549811221,32,0,0.0,1,3.1,0,0.0,0,0.0,0,0.0
824591463396161400,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
825189005769487711,10,1,10.0,0,0.0,0,0.0,0,0.0,0,0.0
825665420793129543,46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
825823356331253654,25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
825925033591864376,30,1,3.3,0,0.0,0,0.0,0,0.0,0,0.0
826182078335902086,81,1,1.2,1,1.2,0,0.0,0,0.0,0,0.0
826583750148861034,36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
826595977685347944,3,0,0.0,0,0.0,0,0.0,1,33.3,0,0.0
827411813144501797,11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
827425924975375882,15,1,6.7,1,6.7,0,0.0,1,6.7,0,0.0
827471523082838670,31,1,3.2,1,3.2,0,0.0,0,0.0,1,3.2
827471523620371365,45,0,0.0,2,4.4,0,0.0,0,0.0,1,2.2
827471527998596078,101,2,2.0,1,1.0,1,1.0,1,1.0,3,3.0
827471529415944603,18,1,5.6,3,16.7,0,0.0,0,0.0,0,0.0
828120346783874289,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
828158045438746088,93,2,2.2,3,3.2,1,1.1,0,0.0,0,0.0
828927213442039706,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
828956889338969829,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
829038621142998520,22,0,0.0,2,9.1,0,0.0,0,0.0,0,0.0
829471840255611227,30,1,3.3,0,0.0,0,0.0,0,0.0,1,3.3
829739411324394271,119,3,2.5,15,12.6,0,0.0,0,0.0,0,0.0
830139896447384925,84,1,1.2,2,2.4,1,1.2,0,0.0,0,0.0
830228985441531501,90,3,3.3,3,3.3,1,1.1,1,1.1,0,0.0
830351402931121994,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
830388271273924974,26,0,0.0,2,7.7,0,0.0,0,0.0,0,0.0
830911233743131909,39,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
830971045354903504,6,0,0.0,0,0.0,0,0.0,0,0.0,1,16.7
831029272113012860,13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
831084034377891885,10,0,0.0,1,10.0,0,0.0,0,0.0,0,0.0
831114032617250698,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
831241843573316868,29,0,0.0,2,6.9,0,0.0,0,0.0,0,0.0
831640685278846810,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
831685418344464561,11,1,9.1,0,0.0,0,0.0,0,0.0,0,0.0
831702013642325741,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
832532978245254573,34,1,2.9,2,5.9,0,0.0,0,0.0,0,0.0
833017010525441902,70,0,0.0,2,2.9,0,0.0,0,0.0,0,0.0
833084377705205998,41,0,0.0,1,2.4,0,0.0,0,0.0,0,0.0
833116253286552461,15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
833191576807282995,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
833948771738766124,37,0,0.0,1,2.7,0,0.0,0,0.0,0,0.0
834506285546866319,13,1,7.7,0,0.0,0,0.0,0,0.0,0,0.0
835469621976199428,37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
835563942005205541,15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
835957143535370279,29,0,0.0,1,3.4,0,0.0,0,0.0,0,0.0
836020259427810814,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
836641184361517861,15,1,6.7,0,0.0,0,0.0,0,0.0,0,0.0
837028207134699848,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
837319689549319984,17,0,0.0,1,5.9,0,0.0,0,0.0,0,0.0
837424958280041012,63,0,0.0,5,7.9,1,1.6,0,0.0,0,0.0
837431687724184368,42,0,0.0,7,16.7,0,0.0,0,0.0,0,0.0
837547432771561952,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
838114544765240746,32,0,0.0,0,0.0,1,3.1,0,0.0,0,0.0
838282738572105769,14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
838295087785646677,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
838324816281871244,122,1,0.8,0,0.0,1,0.8,0,0.0,0,0.0
838363992764396578,13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
838909628487805631,17,0,0.0,2,11.8,0,0.0,0,0.0,0,0.0
839134545290030827,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
839517268279007825,56,2,3.6,1,1.8,0,0.0,1,1.8,0,0.0
839853323150184517,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
840346783879886447,99,1,1.0,5,5.1,0,0.0,0,0.0,0,0.0
840400267926218119,16,0,0.0,0,0.0,1,6.2,0,0.0,0,0.0
840585877760289187,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
840623430302331193,57,1,1.8,0,0.0,1,1.8,0,0.0,0,0.0
840653499050411458,181,1,0.6,1,0.6,0,0.0,0,0.0,0,0.0
840686590374702786,27,2,7.4,1,3.7,0,0.0,0,0.0,0,0.0
840936155275833173,25,0,0.0,1,4.0,0,0.0,0,0.0,0,0.0
841068051462718869,62,0,0.0,3,4.8,1,1.6,0,0.0,0,0.0
841171163715788088,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
841713859890532701,11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
841849201267881737,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
841875352571378776,51,0,0.0,0,0.0,0,0.0,1,2.0,0,0.0
841966008550432148,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
842093289637976776,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
842598703456395334,241,3,1.2,1,0.4,0,0.0,1,0.4,0,0.0
842824924867101278,59,1,1.7,0,0.0,0,0.0,0,0.0,0,0.0
843411983931471845,103,5,4.9,14,13.6,0,0.0,0,0.0,0,0.0
843416725681366778,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
843888243673900864,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
843919835083337193,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
844306332300218324,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
844679182834820178,10,0,0.0,1,10.0,0,0.0,0,0.0,0,0.0
844692941886712712,85,1,1.2,0,0.0,0,0.0,0,0.0,0,0.0
844702595345485396,30,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
844885931465147448,137,2,1.5,0,0.0,0,0.0,0,0.0,0,0.0
845521266412489422,85,1,1.2,1,1.2,1,1.2,0,0.0,0,0.0
845565377778408237,21,0,0.0,0,0.0,2,9.5,0,0.0,0,0.0
845677618644454159,10,0,0.0,0,0.0,1,10.0,0,0.0,0,0.0
846081113899874152,131,1,0.8,8,6.1,2,1.5,0,0.0,0,0.0
846083823446618252,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
846189617231871471,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
846295566976526736,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
846315825163771520,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
846330030933653286,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
846340813706411281,63,0,0.0,1,1.6,0,0.0,1,1.6,1,1.6
846871307973590157,87,0,0.0,5,5.7,0,0.0,1,1.1,0,0.0
847112171489136469,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
847510828169277247,11,0,0.0,0,0.0,0,0.0,1,9.1,0,0.0
847767822770089967,75,1,1.3,5,6.7,1,1.3,1,1.3,0,0.0
847856053341248901,104,1,1.0,4,3.8,0,0.0,0,0.0,0,0.0
848307371167912541,17,2,11.8,0,0.0,0,0.0,0,0.0,0,0.0
848309814567216494,8,1,12.5,0,0.0,0,0.0,0,0.0,0,0.0
848357408163390139,22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
848357939544683518,17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
848510487998467856,25,0,0.0,1,4.0,0,0.0,0,0.0,1,4.0
848525149205563899,22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
848960702857107991,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
848975373183929533,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
849000318241185999,28,1,3.6,1,3.6,1,3.6,0,0.0,0,0.0
849013657759369940,66,1,1.5,1,1.5,0,0.0,0,0.0,1,1.5
849137639018332665,47,0,0.0,1,2.1,0,0.0,0,0.0,0,0.0
849355935654543043,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
849684387217137288,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
849755965702724028,18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
849847522988573637,127,3,2.4,2,1.6,0,0.0,0,0.0,0,0.0
849920355570748219,51,2,3.9,2,3.9,0,0.0,0,0.0,0,0.0
849933886873869241,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
849942873893131564,38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
850742788792750524,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
851145727766724905,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
851211874512256982,31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
851284247535394692,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
851422840949743357,6,0,0.0,0,0.0,1,16.7,0,0.0,0,0.0
851484632345923106,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
851504013448665390,21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
851883647435485975,21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
852015184427109931,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
852106799096604347,39,0,0.0,1,2.6,0,0.0,0,0.0,0,0.0
852210633852976216,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
852744160654437833,32,3,9.4,0,0.0,0,0.0,0,0.0,0,0.0
852871172530962689,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
852940867315145912,33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
853143425992928456,65,1,1.5,1,1.5,0,0.0,0,0.0,0,0.0
853369004031216862,14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
854010741012035408,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
855107808847262837,4,0,0.0,2,50.0,1,25.0,0,0.0,0,0.0
855485498133944789,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
855499327132694986,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
855544379693767444,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
855607714718084879,31,2,6.5,1,3.2,0,0.0,0,0.0,0,0.0
855646078449016207,15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
855683133398132683,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
855771867372254411,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
855777348422281254,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
856200884899349451,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
856289926052395355,55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
856345134268000586,30,0,0.0,2,6.7,0,0.0,1,3.3,0,0.0
856347704082928729,41,1,2.4,1,2.4,0,0.0,0,0.0,0,0.0
856584600263476403,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
857187257405022572,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
857731325361637573,6,1,16.7,0,0.0,0,0.0,0,0.0,0,0.0
858371040657933779,34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
858417302951060425,55,0,0.0,7,12.7,0,0.0,0,0.0,0,0.0
858523031855449396,46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
858640807922350752,10,1,10.0,0,0.0,0,0.0,0,0.0,0,0.0
858721863167255700,51,3,5.9,5,9.8,0,0.0,0,0.0,0,0.0
859267649013360583,65,0,0.0,1,1.5,0,0.0,0,0.0,0,0.0
859393294058931621,7,0,0.0,0,0.0,1,14.3,0,0.0,0,0.0
859865174482380618,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
859964164703982798,67,0,0.0,2,3.0,0,0.0,0,0.0,0,0.0
860001128880563939,10,1,10.0,0,0.0,0,0.0,0,0.0,0,0.0
860001543810486437,21,2,9.5,0,0.0,0,0.0,0,0.0,0,0.0
860056610174673661,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
860078647404846536,31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
860604282274354097,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
860732262768850648,28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
860754867462712256,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
860925487118548627,23,0,0.0,1,4.3,0,0.0,0,0.0,0,0.0
861281044829126444,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
861324325621995296,24,0,0.0,2,8.3,1,4.2,0,0.0,0,0.0
861354697700782476,22,0,0.0,1,4.5,0,0.0,0,0.0,0,0.0
861487549158275208,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
861634754052641196,13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
862121069924961855,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
862177882694341497,12,2,16.7,1,8.3,0,0.0,0,0.0,0,0.0
862196246984808098,17,3,17.6,1,5.9,0,0.0,0,0.0,1,5.9
862239147684866745,15,0,0.0,1,6.7,0,0.0,0,0.0,0,0.0
862268641808805425,14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
862785119880121108,7,0,0.0,1,14.3,0,0.0,0,0.0,0,0.0
862821064201036679,6,1,16.7,0,0.0,0,0.0,0,0.0,0,0.0
862897454521893130,11,0,0.0,0,0.0,0,0.0,1,9.1,0,0.0
862923915267594355,32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
863464099850761478,75,0,0.0,0,0.0,1,1.3,0,0.0,0,0.0
863476299933912657,48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
863619311440237459,6,1,16.7,0,0.0,0,0.0,0,0.0,0,0.0
863646452859231307,28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
864114513403185313,2,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0
864279799960300348,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0
864311878519142293,89,0,0.0,3,3.4,1,1.1,0,0.0,0,0.0
864325180866317400,72,2,2.8,2,2.8,0,0.0,0,0.0,0,0.0
864346619940042948,6,0,0.0,1,16.7,0,0.0,0,0.0,0,0.0
864922971910018519,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
864974753260368891,50,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
865199223699313826,86,3,3.5,5,5.8,2,2.3,0,0.0,0,0.0
865292600610922372,44,0,0.0,1,2.3,0,0.0,0,0.0,0,0.0
865770126150787975,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
865922362069832174,19,2,10.5,0,0.0,0,0.0,0,0.0,0,0.0
866321195640164342,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
866521202968033969,15,0,0.0,0,0.0,1,6.7,0,0.0,0,0.0
866574749890590476,75,0,0.0,6,8.0,0,0.0,0,0.0,0,0.0
866579820245313259,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
866706484026735505,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
866753538976968162,79,0,0.0,2,2.5,1,1.3,0,0.0,0,0.0
867017968222073629,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
867099174965517837,57,0,0.0,6,10.5,1,1.8,0,0.0,0,0.0
867127989431286677,54,3,5.6,0,0.0,0,0.0,0,0.0,0,0.0
867137854311125029,40,1,2.5,2,5.0,0,0.0,2,5.0,0,0.0
867148594387768118,12,1,8.3,0,0.0,1,8.3,0,0.0,0,0.0
867188705735414551,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
867238440663888593,14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
867289098525580516,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
867490425634702154,23,2,8.7,1,4.3,2,8.7,0,0.0,1,4.3
867710421303974578,125,1,0.8,5,4.0,0,0.0,1,0.8,0,0.0
867904022424012816,53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
867911674264347931,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
868050056509654000,47,1,2.1,2,4.3,0,0.0,0,0.0,0,0.0
868104926392178134,11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
868538403247468448,12,1,8.3,0,0.0,0,0.0,0,0.0,0,0.0
869241648343118180,6,1,16.7,0,0.0,0,0.0,0,0.0,0,0.0
869265401998481039,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
869410544002670289,229,0,0.0,1,0.4,0,0.0,0,0.0,0,0.0
869446598365993004,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
869491820416994155,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
869517728497525799,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
869535760412243065,44,1,2.3,0,0.0,1,2.3,0,0.0,0,0.0
869606094961719959,40,0,0.0,0,0.0,0,0.0,0,0.0,1,2.5
869650605604316672,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
870022000397837475,22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
870022002414558063,31,1,3.2,0,0.0,0,0.0,0,0.0,0,0.0
870109023082103947,41,0,0.0,1,2.4,0,0.0,0,0.0,0,0.0
870984669007256399,23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
871094477151660248,63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
871552486045136254,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
871870152646185710,13,0,0.0,1,7.7,0,0.0,0,0.0,0,0.0
872089461213504579,8,1,12.5,0,0.0,0,0.0,0,0.0,0,0.0
872151658485439766,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
872189755972711614,11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
872253874504277206,117,1,0.9,0,0.0,0,0.0,0,0.0,0,0.0
872266120174088549,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
872334696115387937,34,0,0.0,1,2.9,0,0.0,0,0.0,0,0.0
872350721913320585,16,0,0.0,0,0.0,0,0.0,1,6.2,0,0.0
872389815605455800,25,0,0.0,2,8.0,0,0.0,0,0.0,1,4.0
872401587639740639,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
872876328210947808,28,0,0.0,1,3.6,0,0.0,0,0.0,0,0.0
873042360394773794,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
873566976842621561,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
873759310671883726,13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
873861554091732732,29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
874284250615830067,6,0,0.0,0,0.0,0,0.0,1,16.7,0,0.0
874558673473492035,83,2,2.4,4,4.8,0,0.0,0,0.0,0,0.0
874575304512390795,15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
874640770340546668,59,1,1.7,2,3.4,0,0.0,0,0.0,0,0.0
875063484136201400,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
875217800783807933,55,1,1.8,0,0.0,0,0.0,0,0.0,0,0.0
875296261461624502,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
875308134182132802,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
875871761064443847,6,0,0.0,1,16.7,0,0.0,0,0.0,0,0.0
876103062988969682,107,0,0.0,2,1.9,4,3.7,0,0.0,0,0.0
876110054655319341,74,1,1.4,1,1.4,2,2.7,0,0.0,0,0.0
876134094842172568,13,1,7.7,0,0.0,0,0.0,0,0.0,0,0.0
876164614395101195,89,0,0.0,2,2.2,0,0.0,0,0.0,0,0.0
876170535951708039,11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
876506339974228462,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
876605180098036602,5,1,20.0,0,0.0,0,0.0,0,0.0,0,0.0
876641107886659383,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
876679699895903499,37,0,0.0,1,2.7,1,2.7,0,0.0,0,0.0
876866989298721831,29,1,3.4,1,3.4,0,0.0,0,0.0,0,0.0
876898339692784003,43,1,2.3,0,0.0,0,0.0,0,0.0,0,0.0
876909904224632878,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
877286148792936725,91,3,3.3,0,0.0,3,3.3,1,1.1,0,0.0
877304616375161501,21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
877592409024731033,36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
878005779366400400,184,8,4.3,0,0.0,3,1.6,1,0.5,0,0.0
878007755070002600,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
878327234625201853,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
878684938350720585,66,0,0.0,1,1.5,3,4.5,1,1.5,0,0.0
878724560248740653,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
879286624524445321,93,1,1.1,1,1.1,1,1.1,0,0.0,0,0.0
879487412741964189,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
879595784693270662,25,0,0.0,3,12.0,0,0.0,0,0.0,0,0.0
880145072684919938,63,1,1.6,1,1.6,1,1.6,0,0.0,0,0.0
880977298695487335,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
881096000929701601,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
881686452787177995,26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
881725137101069334,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
881762654270536359,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
881787488308365986,54,0,0.0,0,0.0,1,1.9,0,0.0,0,0.0
881801663068483200,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
881825670660029645,25,0,0.0,1,4.0,0,0.0,0,0.0,0,0.0
881848733684683442,111,1,0.9,2,1.8,0,0.0,1,0.9,0,0.0
881859929586042031,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
881884396620329996,99,0,0.0,0,0.0,1,1.0,0,0.0,1,1.0
881917571533848226,54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
881960734361915204,111,2,1.8,3,2.7,0,0.0,1,0.9,0,0.0
882420720792085959,79,1,1.3,2,2.5,0,0.0,0,0.0,0,0.0
882473332286904223,14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
882474932391229924,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
882486858715512171,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
882550522455298771,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
882897642846766678,14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
883061780544993819,27,5,18.5,1,3.7,0,0.0,0,0.0,0,0.0
883127558867123648,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
883220648703892179,170,0,0.0,1,0.6,1,0.6,0,0.0,0,0.0
883335398504296934,81,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
883477467862538050,14,1,7.1,0,0.0,0,0.0,0,0.0,0,0.0
883737254607945670,22,0,0.0,1,4.5,0,0.0,0,0.0,0,0.0
883763017549432219,41,1,2.4,1,2.4,1,2.4,0,0.0,0,0.0
883875018520810448,28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
883929558417935738,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
884084383597252680,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
884130109986265549,196,6,3.1,1,0.5,2,1.0,1,0.5,0,0.0
884479166441170755,70,1,1.4,6,8.6,0,0.0,0,0.0,0,0.0
884556096677002473,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
884586006606834273,28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
884593259805189901,60,2,3.3,3,5.0,0,0.0,0,0.0,0,0.0
884643441237646719,78,0,0.0,2,2.6,1,1.3,1,1.3,0,0.0
884684446989982496,142,0,0.0,2,1.4,0,0.0,1,0.7,0,0.0
885325878382859897,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
